ts,open,high,low,close,volume
2016-02-02 00:00:00,371.79,375.00,369.73,373.05,5719.11332356
2016-02-03 00:00:00,373.05,374.00,365.00,368.38,7107.78660836
2016-02-04 00:00:00,368.40,391.88,367.95,387.82,13446.47968297
2016-02-05 00:00:00,388.00,389.50,382.99,385.00,7372.61395629
2016-02-06 00:00:00,384.97,384.98,371.35,375.39,5735.69706556
2016-02-07 00:00:00,375.39,380.00,373.04,375.00,2885.48241846
2016-02-08 00:00:00,375.00,378.99,369.99,370.91,6943.10816682
2016-02-09 00:00:00,370.95,377.00,369.12,373.20,5779.68010080
2016-02-10 00:00:00,373.69,383.85,372.12,379.66,10006.63329253
2016-02-11 00:00:00,379.34,380.50,373.54,377.98,7471.96039009
2016-02-12 00:00:00,377.98,383.48,377.07,383.27,5996.09236146
2016-02-13 00:00:00,383.00,390.99,382.00,390.99,7324.96634134
2016-02-14 00:00:00,390.99,406.71,390.59,405.00,9758.39271132
2016-02-15 00:00:00,405.50,409.71,393.40,399.28,7906.69773619
2016-02-16 00:00:00,399.50,407.80,396.00,407.51,8354.83032093
2016-02-17 00:00:00,407.51,421.11,404.00,415.54,11842.77782874
2016-02-18 00:00:00,415.59,424.90,413.40,421.18,8588.92668864
2016-02-19 00:00:00,421.15,422.00,414.00,419.54,5015.53810237
2016-02-20 00:00:00,419.98,443.96,419.50,434.63,11633.27274251
2016-02-21 00:00:00,434.63,447.99,426.00,438.50,10300.35260420
2016-02-22 00:00:00,438.33,439.50,431.15,438.27,5840.31605460
2016-02-23 00:00:00,438.26,440.00,414.00,419.10,10509.60507822
2016-02-24 00:00:00,419.10,424.28,409.07,423.78,7258.35730294
2016-02-25 00:00:00,423.79,426.75,415.79,423.51,5597.96719924
2016-02-26 00:00:00,423.38,432.00,418.01,432.00,4635.12022740
2016-02-27 00:00:00,432.00,435.00,428.22,431.07,4159.35798035
2016-02-28 00:00:00,431.07,435.00,422.29,431.68,3501.18941279
2016-02-29 00:00:00,430.26,440.99,428.12,435.23,8463.34883153
2016-03-01 00:00:00,436.75,437.50,427.01,432.50,6941.51621427
2016-03-02 00:00:00,433.33,434.50,421.31,423.45,5788.38363163
2016-03-03 00:00:00,422.40,424.47,415.85,420.29,7483.64675550
2016-03-04 00:00:00,420.29,423.90,406.02,408.01,7789.00370914
2016-03-05 00:00:00,408.18,408.98,382.00,399.83,16436.40386167
2016-03-06 00:00:00,399.77,412.31,393.11,406.23,5692.00930852
2016-03-07 00:00:00,406.15,414.96,403.03,414.01,5937.73379583
2016-03-08 00:00:00,413.96,414.99,408.46,411.75,5576.25820360
2016-03-09 00:00:00,412.14,413.51,408.75,413.00,4876.78893016
2016-03-10 00:00:00,412.99,416.90,409.31,416.00,5255.29945300
2016-03-11 00:00:00,416.00,421.91,415.11,419.13,5950.80704895
2016-03-12 00:00:00,419.14,420.93,406.59,410.90,4640.49424972
2016-03-13 00:00:00,409.95,417.00,409.67,413.04,3286.86910903
2016-03-14 00:00:00,412.99,415.22,410.50,414.99,4470.78743496
2016-03-15 00:00:00,414.83,417.43,412.15,415.85,4569.87994639
2016-03-16 00:00:00,415.84,416.82,413.15,416.57,4100.47706379
2016-03-17 00:00:00,416.52,419.00,415.66,418.49,3704.16067257
2016-03-18 00:00:00,418.47,418.49,403.34,407.91,6391.24659493
2016-03-19 00:00:00,407.50,409.95,404.10,409.04,2870.24736036
2016-03-20 00:00:00,408.36,412.00,406.60,411.28,2579.00212760
2016-03-21 00:00:00,410.62,411.96,406.50,411.67,3546.27891060
2016-03-22 00:00:00,411.15,416.99,410.35,416.64,3950.15519464
2016-03-23 00:00:00,416.39,419.00,413.44,417.62,4946.39651107
2016-03-24 00:00:00,417.62,418.15,412.85,415.17,2776.60883207
2016-03-25 00:00:00,415.17,416.92,412.00,415.70,2588.78272326
2016-03-26 00:00:00,415.60,416.99,414.00,416.96,1253.00637560
2016-03-27 00:00:00,416.96,427.99,415.77,424.77,5038.87753320
2016-03-28 00:00:00,424.62,424.77,420.32,422.87,3283.79146452
2016-03-29 00:00:00,422.87,424.37,407.22,415.95,5955.00099026
2016-03-30 00:00:00,415.43,415.93,408.59,413.74,4824.85455188
2016-03-31 00:00:00,413.68,416.99,411.40,414.66,3774.42082775
2016-04-01 00:00:00,414.66,416.99,413.42,416.31,3736.77266241
2016-04-02 00:00:00,416.31,420.00,416.01,419.00,2072.95050098
2016-04-03 00:00:00,419.35,419.48,416.10,419.11,1337.67303294
2016-04-04 00:00:00,418.51,419.85,416.00,418.75,3457.56274345
2016-04-05 00:00:00,418.81,423.00,416.61,422.71,3956.55659754
2016-04-06 00:00:00,422.71,422.90,420.00,421.03,2396.34837090
2016-04-07 00:00:00,420.62,421.99,418.09,420.00,3216.81131955
2016-04-08 00:00:00,419.99,423.99,416.26,417.75,4584.13099271
2016-04-09 00:00:00,417.75,418.71,412.00,418.24,3599.39669345
2016-04-10 00:00:00,418.59,421.79,417.20,420.04,1779.82860787
2016-04-11 00:00:00,420.40,422.80,418.00,422.69,3487.83250980
2016-04-12 00:00:00,422.79,426.67,421.00,425.54,6082.73402325
2016-04-13 00:00:00,425.32,426.00,422.27,423.93,3917.08383409
2016-04-14 00:00:00,423.60,425.35,420.57,424.86,3863.79952226
2016-04-15 00:00:00,424.40,430.00,423.07,429.45,4406.24086239
2016-04-16 00:00:00,429.29,432.87,427.12,430.69,1848.30276214
2016-04-17 00:00:00,430.18,430.91,424.24,427.42,1502.82305955
2016-04-18 00:00:00,427.15,430.01,425.80,428.14,3180.43077191
2016-04-19 00:00:00,428.14,436.82,426.24,435.63,3798.23746594
2016-04-20 00:00:00,435.70,444.00,433.11,442.13,7602.64664993
2016-04-21 00:00:00,441.99,452.11,440.00,451.00,5421.15632535
2016-04-22 00:00:00,451.00,451.36,442.96,447.70,5494.44115676
2016-04-23 00:00:00,447.16,452.19,444.46,451.92,2250.03521080
2016-04-24 00:00:00,451.92,470.02,447.06,460.02,7103.31254852
2016-04-25 00:00:00,460.03,469.47,455.13,462.33,5607.18864396
2016-04-26 00:00:00,462.29,469.87,462.13,467.42,4629.18548678
2016-04-27 00:00:00,467.39,469.03,443.20,445.38,7084.23987101
2016-04-28 00:00:00,445.39,451.00,435.00,449.14,8736.25774023
2016-04-29 00:00:00,449.94,456.53,445.62,456.53,2982.54077936
2016-04-30 00:00:00,456.53,456.90,446.50,448.37,2419.58249945
2016-05-01 00:00:00,448.43,453.78,446.84,453.00,1190.69815095
2016-05-02 00:00:00,452.99,453.80,438.59,444.06,6362.93159046
2016-05-03 00:00:00,444.06,452.00,440.78,450.61,5576.91459995
2016-05-04 00:00:00,451.18,451.68,444.15,446.63,3327.60727439
2016-05-05 00:00:00,447.36,450.00,445.11,448.50,2569.59320080
2016-05-06 00:00:00,448.50,463.97,447.03,458.48,5540.13889435
2016-05-07 00:00:00,458.98,461.00,455.95,458.07,2004.63685564
2016-05-08 00:00:00,458.97,459.69,455.95,458.21,1353.23221968
2016-05-09 00:00:00,457.75,464.79,455.62,460.82,3536.50388948
2016-05-10 00:00:00,461.49,463.00,447.38,451.62,5746.15794317
2016-05-11 00:00:00,450.88,457.99,450.32,452.91,3352.58050446
2016-05-12 00:00:00,452.95,455.25,448.88,455.20,3453.49239803
