ts,close
1709596800,2.415e-05
1709683200,2.795e-05
1709769600,2.556e-05
1709856000,3.16e-05
1709942400,3.172e-05
1710028800,3.092e-05
1710115200,2.921e-05
1710201600,3.03e-05
1710288000,3.625e-05
1710374400,4.415e-05
1710460800,4.043e-05
1710547200,3.414e-05
1710633600,4.448e-05
1710720000,3.775e-05
1710806400,3.753e-05
1710892800,3.839e-05
1710979200,3.49e-05
1711065600,3.497e-05
1711152000,3.563e-05
1711238400,4.201e-05
1711324800,3.84e-05
1711411200,4.644e-05
1711497600,4.391e-05
1711584000,5.294e-05
1711670400,5.602e-05
1711756800,6.132e-05
1711843200,6.429e-05
1711929600,6.058e-05
1712016000,5.877e-05
1712102400,5.498e-05
1712188800,5.176e-05
1712275200,4.747e-05
1712361600,5.174e-05
1712448000,5.424e-05
1712534400,5.866e-05
1712620800,5.193e-05
1712707200,5.131e-05
1712793600,4.932e-05
1712880000,3.961e-05
1712966400,3.642e-05
1713052800,4.663e-05
1713139200,4.336e-05
1713225600,4.202e-05
1713312000,3.955e-05
1713398400,4.045e-05
1713484800,4.575e-05
1713571200,4.664e-05
1713657600,4.502e-05
1713744000,4.35e-05
1713830400,4.54e-05
1713916800,4.816e-05
1714003200,4.894e-05
1714089600,4.459e-05
1714176000,4.36e-05
1714262400,4.201e-05
1714348800,4.337e-05
1714435200,4.12e-05
1714521600,4.481e-05
1714608000,4.621e-05
1714694400,4.945e-05
1714780800,5.311e-05
1714867200,5.022e-05
1714953600,5.32e-05
1715040000,4.809e-05
1715126400,4.542e-05
1715212800,4.949e-05
1715299200,4.898e-05
1715385600,4.934e-05
1715472000,4.834e-05
1715558400,4.781e-05
1715644800,4.518e-05
1715731200,4.603e-05
1715817600,4.367e-05
1715904000,4.166e-05
1715990400,3.816e-05
1716076800,3.816e-05
1716163200,3.956e-05
1716249600,3.924e-05
1716336000,4.385e-05
1716422400,4.301e-05
1716508800,4.185e-05
1716595200,4.46e-05
1716681600,4.307e-05
1716768000,4.898e-05
1716854400,5.52e-05
1716940800,5.437e-05
1717027200,4.926e-05
1717113600,4.894e-05
1717200000,4.834e-05
1717286400,4.722e-05
1717372800,4.749e-05
1717459200,4.826e-05
1717545600,4.772e-05
1717632000,4.562e-05
1717718400,4.131e-05
1717804800,3.903e-05
1717891200,3.983e-05
1717977600,3.874e-05
1718064000,3.787e-05
1718150400,3.905e-05
1718236800,3.573e-05
1718323200,3.547e-05
1718409600,3.651e-05
1718496000,3.909e-05
