ts,close
1546300800,0.012533
1546387200,0.013309
1546473600,0.012986
1546560000,0.013085
1546646400,0.012944
1546732800,0.013524
1546819200,0.013168
1546905600,0.013172
1546992000,0.013039
1547078400,0.012343
1547164800,0.012427
1547251200,0.012306
1547337600,0.012148
1547424000,0.012368
1547510400,0.012377
1547596800,0.012697
1547683200,0.012412
1547769600,0.01234
1547856000,0.012366
1547942400,0.012283
1548028800,0.012487
1548115200,0.012788
1548201600,0.012541
1548288000,0.012757
1548374400,0.013058
1548460800,0.012713
1548547200,0.013018
1548633600,0.012575
1548720000,0.012591
1548806400,0.012662
1548892800,0.012632
1548979200,0.012514
1549065600,0.012306
1549152000,0.012386
1549238400,0.012364
1549324800,0.012506
1549411200,0.012659
1549497600,0.012701
1549584000,0.013166
1549670400,0.013203
1549756800,0.013494
1549843200,0.013196
1549929600,0.013433
1550016000,0.013566
1550102400,0.012911
1550188800,0.013079
1550275200,0.012852
1550361600,0.013033
1550448000,0.013092
1550534400,0.013199
1550620800,0.012981
1550707200,0.0126
1550793600,0.012948
1550880000,0.013038
1550966400,0.012618
1551052800,0.012644
1551139200,0.01259
1551225600,0.012777
1551312000,0.012531
1551398400,0.012626
1551484800,0.012688
1551571200,0.012834
1551657600,0.012669
1551744000,0.012741
1551830400,0.012841
1551916800,0.012883
1552003200,0.012622
1552089600,0.012624
1552176000,0.012655
1552262400,0.01271
1552348800,0.012936
1552435200,0.013049
1552521600,0.013146
1552608000,0.013299
1552694400,0.013334
1552780800,0.013154
1552867200,0.012993
1552953600,0.013153
1553040000,0.013416
1553126400,0.013106
1553212800,0.01321
1553299200,0.013132
1553385600,0.0132
1553472000,0.013015
1553558400,0.013144
1553644800,0.013197
1553731200,0.013094
1553817600,0.013061
1553904000,0.013027
1553990400,0.013666
1554076800,0.014494
1554163200,0.014152
1554249600,0.013329
1554336000,0.012996
1554422400,0.013801
1554508800,0.013475
1554595200,0.013442
1554681600,0.013449
1554768000,0.013155
1554854400,0.013336
1554940800,0.013126
1555027200,0.012986
1555113600,0.012858
1555200000,0.012913
1555286400,0.012716
1555372800,0.013146
1555459200,0.012897
1555545600,0.013058
1555632000,0.012976
1555718400,0.013084
1555804800,0.012985
1555891200,0.012732
1555977600,0.012432
1556064000,0.01244
1556150400,0.011825
1556236800,0.011749
1556323200,0.011915
1556409600,0.01167
1556496000,0.011674
1556582400,0.011771
1556668800,0.012175
1556755200,0.011844
1556841600,0.011683
1556928000,0.011719
1557014400,0.011555
1557100800,0.011737
1557187200,0.01129
1557273600,0.011363
1557360000,0.010566
1557446400,0.010796
1557532800,0.01098
1557619200,0.010847
1557705600,0.010161
1557792000,0.010455
1557878400,0.011518
1557964800,0.011076
1558051200,0.011221
1558137600,0.010966
1558224000,0.011048
1558310400,0.010989
1558396800,0.011194
1558483200,0.010894
1558569600,0.010789
1558656000,0.010715
1558742400,0.0108
1558828800,0.010581
1558915200,0.011129
1559001600,0.010987
1559088000,0.010852
1559174400,0.011101
1559260800,0.010894
1559347200,0.010885
1559433600,0.010858
1559520000,0.010951
1559606400,0.010856
1559692800,0.010897
1559779200,0.011125
1559865600,0.011
1559952000,0.01103
1560038400,0.010935
1560124800,0.010864
1560211200,0.010942
1560297600,0.011077
1560384000,0.01089
1560470400,0.010441
1560556800,0.010754
1560643200,0.01069
1560729600,0.010573
1560816000,0.010613
1560902400,0.010819
